order_id,date,product,region,salesperson,quantity,unit_price,revenue,cost,profit
ORD-008852,2024-04-01,Webcam,East,Bob Smith,7,961.44,6730.08,4120.85,2609.23
ORD-008853,2024-04-19,Headset,West,Bob Smith,49,311.67,15271.83,7785.37,7486.46
ORD-008854,2024-07-01,USB Drive,Central,Frank Miller,44,947.55,41692.2,19476.15,22216.05
ORD-008855,2024-12-08,USB Drive,East,Alice Johnson,19,903.95,17175.05,7374.41,9800.64
ORD-008856,2024-08-03,Headset,South,Emma Brown,34,409.36,13918.24,7166.1,6752.14
ORD-008857,2024-10-28,Webcam,North,Carol Davis,7,749.78,5248.46,3233.99,2014.47
ORD-008858,2024-05-02,Webcam,North,Emma Brown,37,961.33,35569.21,16194.86,19374.35
ORD-008859,2024-04-05,HDMI Cable,Central,Alice Johnson,35,716.01,25060.35,13104.56,11955.79
ORD-008860,2024-02-04,Webcam,North,Alice Johnson,31,413.71,12825.01,6046.95,6778.06
ORD-008861,2024-01-27,Webcam,West,Bob Smith,13,126.93,1650.09,829.11,820.98
ORD-008862,2024-06-15,Laptop,Central,Carol Davis,18,53.64,965.52,668.52,297
ORD-008863,2024-02-21,Webcam,West,Alice Johnson,20,562.31,11246.2,5462.21,5783.99
ORD-008864,2024-06-15,Mouse,West,Bob Smith,23,388.16,8927.68,5108.13,3819.55
ORD-008865,2024-09-14,Monitor,West,Frank Miller,28,69.68,1951.04,1260.01,691.03
ORD-008866,2024-10-17,Keyboard,West,Carol Davis,40,628.39,25135.6,16319.21,8816.39
ORD-008867,2024-08-19,Monitor,North,Alice Johnson,5,156.42,782.1,532.71,249.39
ORD-008868,2024-05-23,Keyboard,Central,Bob Smith,9,960.59,8645.31,3617.45,5027.86
ORD-008869,2024-02-18,HDMI Cable,South,Emma Brown,12,90.13,1081.56,533.67,547.89
ORD-008870,2024-12-09,Webcam,North,Emma Brown,31,755.1,23408.1,10443.16,12964.94
ORD-008871,2024-12-19,Webcam,North,David Wilson,14,323.54,4529.56,2336.95,2192.61
ORD-008872,2024-02-17,USB Drive,South,Carol Davis,45,959.24,43165.8,25797.81,17367.99
ORD-008873,2024-07-29,Webcam,East,Emma Brown,6,587.84,3527.04,1648.31,1878.73
ORD-008874,2024-12-25,Headset,East,Frank Miller,31,932.82,28917.42,11956.88,16960.54
ORD-008875,2024-03-11,Keyboard,Central,Frank Miller,13,758.79,9864.27,5934.61,3929.66
ORD-008876,2024-11-12,Headset,East,Carol Davis,44,987.81,43463.64,30381.22,13082.42
ORD-008877,2024-05-29,Monitor,Central,Alice Johnson,46,449.98,20699.08,9685.22,11013.86
ORD-008878,2024-03-03,Laptop,South,Bob Smith,34,462.58,15727.72,6917.61,8810.11
ORD-008879,2024-07-24,Mouse,South,Frank Miller,18,679.25,12226.5,5552.08,6674.42
ORD-008880,2024-01-11,HDMI Cable,West,David Wilson,47,749.32,35218.04,14090.41,21127.63
ORD-008881,2024-08-23,Headset,West,Bob Smith,22,904.25,19893.5,13489.43,6404.07
ORD-008882,2024-05-24,Webcam,South,Bob Smith,12,349.59,4195.08,2349.69,1845.39
ORD-008883,2024-06-26,Laptop,South,Emma Brown,4,570.86,2283.44,1548.38,735.06
ORD-008884,2024-06-02,Laptop,West,Carol Davis,37,142.42,5269.54,2359.06,2910.48
ORD-008885,2024-06-22,USB Drive,Central,Carol Davis,24,129.59,3110.16,2057.07,1053.09
ORD-008886,2024-02-23,Keyboard,South,Emma Brown,22,359.57,7910.54,4268.65,3641.89
ORD-008887,2024-10-07,HDMI Cable,Central,Carol Davis,32,611.47,19567.04,13238.72,6328.32
ORD-008888,2024-05-22,Webcam,North,Frank Miller,30,633.85,19015.5,10653.37,8362.13
ORD-008889,2024-11-02,Laptop,South,Alice Johnson,17,197.26,3353.42,1756.13,1597.29
ORD-008890,2024-07-30,Webcam,North,Bob Smith,49,710.57,34817.93,14102.82,20715.11
ORD-008891,2024-12-16,Laptop,South,Alice Johnson,37,230.84,8541.08,4743.51,3797.57
ORD-008892,2024-09-13,HDMI Cable,East,Emma Brown,3,343.25,1029.75,541.93,487.82
ORD-008893,2024-07-10,Monitor,North,Bob Smith,38,349.5,13281,6229.52,7051.48
ORD-008894,2024-05-21,Monitor,East,Bob Smith,9,205.88,1852.92,1276.78,576.14
ORD-008895,2024-07-02,Headset,West,David Wilson,41,137.61,5642.01,3804.95,1837.06
ORD-008896,2024-10-18,USB Drive,South,David Wilson,20,687.85,13757,9623.53,4133.47
ORD-008897,2024-06-14,HDMI Cable,Central,Carol Davis,19,999.19,18984.61,7624.11,11360.5
ORD-008898,2024-03-10,Keyboard,East,David Wilson,10,863.46,8634.6,5977.19,2657.41
ORD-008899,2024-11-21,HDMI Cable,North,David Wilson,19,870.43,16538.17,9640.53,6897.64
ORD-008900,2024-11-23,Headset,North,David Wilson,15,250.83,3762.45,1616.37,2146.08
ORD-008901,2024-09-28,Webcam,Central,Bob Smith,18,674.35,12138.3,8463.49,3674.81
ORD-008902,2024-04-13,Headset,Central,David Wilson,9,62.83,565.47,254.61,310.86
ORD-008903,2024-11-29,Monitor,Central,Emma Brown,27,79.63,2150.01,1125.36,1024.65
ORD-008904,2024-05-01,HDMI Cable,East,Carol Davis,49,910.94,44636.06,24871.78,19764.28
ORD-008905,2024-12-19,Keyboard,Central,Emma Brown,33,832.35,27467.55,13872.66,13594.89
ORD-008906,2024-08-08,Mouse,East,Emma Brown,43,972.08,41799.44,26456.82,15342.62
ORD-008907,2024-07-17,USB Drive,Central,David Wilson,46,330.11,15185.06,7854.38,7330.68
ORD-008908,2024-07-14,HDMI Cable,North,Carol Davis,31,120.26,3728.06,1631.33,2096.73
ORD-008909,2024-03-03,Mouse,Central,Bob Smith,34,497.34,16909.56,9863.84,7045.72
ORD-008910,2024-09-08,Webcam,South,Bob Smith,19,759.03,14421.57,6937.09,7484.48
ORD-008911,2024-06-01,HDMI Cable,East,Carol Davis,7,59.12,413.84,230.72,183.12
ORD-008912,2024-03-31,Monitor,North,Frank Miller,19,616.97,11722.43,7684.06,4038.37
ORD-008913,2024-04-12,HDMI Cable,West,Frank Miller,12,412.77,4953.24,2536.19,2417.05
ORD-008914,2024-10-16,HDMI Cable,East,Carol Davis,1,866.54,866.54,508.2,358.34
ORD-008915,2024-05-03,Mouse,Central,Bob Smith,40,734.75,29390,15493.05,13896.95
ORD-008916,2024-05-03,USB Drive,North,Frank Miller,37,612.9,22677.3,13545.69,9131.61
ORD-008917,2024-04-25,Keyboard,North,Carol Davis,38,418.32,15896.16,7083.83,8812.33
ORD-008918,2024-01-16,Monitor,East,Bob Smith,44,867.55,38172.2,24121.54,14050.66
ORD-008919,2024-01-04,HDMI Cable,North,Alice Johnson,30,142.89,4286.7,1800.85,2485.85
ORD-008920,2024-07-30,HDMI Cable,Central,David Wilson,2,698.49,1396.98,824.59,572.39
ORD-008921,2024-07-09,USB Drive,East,David Wilson,26,481.32,12514.32,7741.66,4772.66
ORD-008922,2024-04-11,HDMI Cable,East,Carol Davis,17,129.69,2204.73,1088.92,1115.81
ORD-008923,2024-07-14,Webcam,North,Frank Miller,49,66.92,3279.08,1828.32,1450.76
ORD-008924,2024-08-17,Laptop,East,Emma Brown,9,416.81,3751.29,2433.19,1318.1
ORD-008925,2024-03-22,Keyboard,East,Alice Johnson,39,484.52,18896.28,8163.01,10733.27
ORD-008926,2024-08-08,Keyboard,South,Bob Smith,32,744.8,23833.6,10279.24,13554.36
ORD-008927,2024-09-27,Webcam,Central,Bob Smith,11,362.79,3990.69,2537.38,1453.31
ORD-008928,2024-05-30,Monitor,South,Frank Miller,19,944.53,17946.07,9724.5,8221.57
ORD-008929,2024-12-17,Webcam,West,David Wilson,41,474.19,19441.79,10005.34,9436.45
ORD-008930,2024-06-28,Laptop,North,Bob Smith,28,375.13,10503.64,5908.16,4595.48
ORD-008931,2024-08-26,Headset,West,Carol Davis,19,789.48,15000.12,6873.16,8126.96
ORD-008932,2024-07-28,Headset,East,Frank Miller,38,954.73,36279.74,19009.31,17270.43
ORD-008933,2024-06-02,Mouse,South,Carol Davis,41,93.97,3852.77,2155.31,1697.46
ORD-008934,2024-11-19,USB Drive,North,Frank Miller,47,964.33,45323.51,19479.25,25844.26
ORD-008935,2024-11-07,Keyboard,Central,Carol Davis,28,995.26,27867.28,18265.66,9601.62
ORD-008936,2024-02-25,Webcam,East,Emma Brown,12,853.3,10239.6,5717.76,4521.84
ORD-008937,2024-05-17,USB Drive,South,Bob Smith,8,143.28,1146.24,518.12,628.12
ORD-008938,2024-08-04,Keyboard,Central,David Wilson,44,742.54,32671.76,13978.55,18693.21
ORD-008939,2024-06-13,USB Drive,North,Frank Miller,1,537.36,537.36,249.71,287.65
ORD-008940,2024-06-28,HDMI Cable,South,David Wilson,17,492.78,8377.26,3513.96,4863.3
ORD-008941,2024-02-17,Headset,South,Alice Johnson,29,514.98,14934.42,10135.51,4798.91
ORD-008942,2024-05-20,Laptop,South,Alice Johnson,37,487.15,18024.55,11238.46,6786.09
ORD-008943,2024-05-10,Webcam,North,Carol Davis,2,139.06,278.12,164.65,113.47
ORD-008944,2024-05-17,Mouse,Central,Bob Smith,42,89.03,3739.26,1565.66,2173.6
ORD-008945,2024-02-22,HDMI Cable,North,David Wilson,40,377.59,15103.6,7021.71,8081.89
ORD-008946,2024-03-25,USB Drive,East,Bob Smith,47,242.87,11414.89,5649.79,5765.1
ORD-008947,2024-01-22,HDMI Cable,East,Alice Johnson,48,205.59,9868.32,6818.94,3049.38
ORD-008948,2024-01-16,Headset,North,David Wilson,11,488.05,5368.55,2257.36,3111.19
ORD-008949,2024-04-10,Keyboard,West,Bob Smith,4,578.1,2312.4,1444.99,867.41
ORD-008950,2024-02-09,Laptop,North,Bob Smith,15,322.13,4831.95,3226.48,1605.47
ORD-008951,2024-10-15,HDMI Cable,West,Carol Davis,11,161.85,1780.35,1212.56,567.79
ORD-008952,2024-04-13,USB Drive,Central,Frank Miller,40,131.48,5259.2,2910.13,2349.07
ORD-008953,2024-08-07,USB Drive,North,Bob Smith,12,435.57,5226.84,2737.64,2489.2
ORD-008954,2024-10-27,Monitor,East,David Wilson,20,496.39,9927.8,5799.36,4128.44
ORD-008955,2024-08-29,Laptop,East,Alice Johnson,49,242.66,11890.34,5501.56,6388.78
ORD-008956,2024-07-16,USB Drive,South,Carol Davis,9,914.44,8229.96,3451.52,4778.44
ORD-008957,2024-12-25,USB Drive,West,Emma Brown,1,897.61,897.61,608.93,288.68
ORD-008958,2024-09-09,USB Drive,West,Alice Johnson,27,863.18,23305.86,13210.77,10095.09
ORD-008959,2024-12-14,Keyboard,Central,Carol Davis,14,425.45,5956.3,3321.87,2634.43
ORD-008960,2024-10-06,HDMI Cable,East,Frank Miller,49,668.37,32750.13,18987.46,13762.67
ORD-008961,2024-10-25,Mouse,East,Emma Brown,1,612.39,612.39,399.55,212.84
ORD-008962,2024-10-06,Webcam,West,Frank Miller,3,782.87,2348.61,1426.83,921.78
ORD-008963,2024-04-12,Webcam,West,Carol Davis,48,962.27,46188.96,20357.01,25831.95
ORD-008964,2024-05-05,Headset,North,Alice Johnson,9,684.1,6156.9,3060.62,3096.28
ORD-008965,2024-04-04,Laptop,West,David Wilson,44,450.21,19809.24,12849.94,6959.3
ORD-008966,2024-03-19,USB Drive,North,David Wilson,37,872.31,32275.47,20738.43,11537.04
ORD-008967,2024-05-27,Headset,South,Frank Miller,19,775.72,14738.68,8166.76,6571.92
ORD-008968,2024-11-02,Laptop,Central,David Wilson,27,819.04,22114.08,9703.87,12410.21
ORD-008969,2024-12-11,Mouse,North,Alice Johnson,42,479.61,20143.62,8789.24,11354.38
ORD-008970,2024-06-02,Laptop,East,Carol Davis,29,293.45,8510.05,3952.43,4557.62
ORD-008971,2024-12-14,HDMI Cable,Central,David Wilson,43,515.44,22163.92,11545.76,10618.16
ORD-008972,2024-09-19,Laptop,North,Alice Johnson,20,826,16520,11146.11,5373.89
ORD-008973,2024-10-24,Keyboard,North,Emma Brown,30,598.9,17967,9862.2,8104.8
ORD-008974,2024-03-28,HDMI Cable,North,Alice Johnson,40,878.4,35136,22875.71,12260.29
ORD-008975,2024-02-26,Headset,West,Emma Brown,49,340.88,16703.12,11615.12,5088
ORD-008976,2024-03-05,USB Drive,South,David Wilson,4,374.59,1498.36,957.19,541.17
ORD-008977,2024-06-05,Monitor,East,Carol Davis,48,53.75,2580,1668.78,911.22
ORD-008978,2024-01-04,Webcam,West,Alice Johnson,22,767.06,16875.32,9818.5,7056.82
ORD-008979,2024-06-17,Keyboard,Central,David Wilson,28,416.85,11671.8,4783.85,6887.95
ORD-008980,2024-09-08,USB Drive,South,Bob Smith,5,473.37,2366.85,1138.51,1228.34
ORD-008981,2024-06-29,Headset,South,Emma Brown,9,58.91,530.19,321.66,208.53
ORD-008982,2024-07-16,HDMI Cable,South,Emma Brown,11,60.66,667.26,371.2,296.06
ORD-008983,2024-05-10,Mouse,North,Frank Miller,22,453.67,9980.74,4044.77,5935.97
ORD-008984,2024-11-18,Monitor,South,Frank Miller,12,560.15,6721.8,3927.81,2793.99
ORD-008985,2024-04-30,Mouse,Central,Bob Smith,35,367.29,12855.15,6459.06,6396.09
ORD-008986,2024-07-28,Laptop,West,Carol Davis,3,58.47,175.41,119.72,55.69
ORD-008987,2024-03-13,USB Drive,North,Emma Brown,45,642.79,28925.55,16542.58,12382.97
ORD-008988,2024-04-14,USB Drive,Central,Frank Miller,21,227.53,4778.13,1992.97,2785.16
ORD-008989,2024-01-14,Keyboard,West,Frank Miller,31,311.33,9651.23,5657.54,3993.69
ORD-008990,2024-09-11,Monitor,Central,Bob Smith,37,667.56,24699.72,14650.21,10049.51
ORD-008991,2024-12-24,Mouse,South,Carol Davis,6,684.8,4108.8,2873.49,1235.31
ORD-008992,2024-04-20,Mouse,North,Frank Miller,44,936.59,41209.96,17380.34,23829.62
ORD-008993,2024-06-30,USB Drive,Central,David Wilson,16,838.28,13412.48,5489.79,7922.69
ORD-008994,2024-02-26,Laptop,North,Carol Davis,16,948.59,15177.44,9332.86,5844.58
ORD-008995,2024-09-17,Mouse,South,Frank Miller,20,136.04,2720.8,1205.52,1515.28
ORD-008996,2024-11-25,Monitor,South,Bob Smith,48,721.14,34614.72,14975.19,19639.53
ORD-008997,2024-09-27,HDMI Cable,Central,Emma Brown,38,961.87,36551.06,17312.73,19238.33
ORD-008998,2024-10-03,Webcam,Central,Emma Brown,31,963.68,29874.08,16004.15,13869.93
ORD-008999,2024-03-18,Webcam,West,David Wilson,48,524.42,25172.16,13889.4,11282.76
ORD-009000,2024-05-22,Monitor,East,Bob Smith,15,530.39,7955.85,4297.11,3658.74
ORD-009001,2024-01-10,Laptop,North,Frank Miller,29,487.03,14123.87,8209.11,5914.76
ORD-009002,2024-06-03,Laptop,West,Bob Smith,30,593.13,17793.9,10160.46,7633.44
ORD-009003,2024-05-26,Mouse,North,Alice Johnson,47,611.79,28754.13,16123.72,12630.41
ORD-009004,2024-12-24,Mouse,East,Bob Smith,12,908.98,10907.76,5142.35,5765.41
ORD-009005,2024-05-15,HDMI Cable,North,Emma Brown,38,843.75,32062.5,14126.17,17936.33
ORD-009006,2024-08-21,Webcam,South,David Wilson,39,249.41,9726.99,4921.77,4805.22
ORD-009007,2024-02-14,HDMI Cable,South,Emma Brown,23,438.53,10086.19,6979.37,3106.82
ORD-009008,2024-06-22,USB Drive,East,David Wilson,10,200.27,2002.7,1064.03,938.67
ORD-009009,2024-10-26,Laptop,West,Emma Brown,32,579.03,18528.96,11192.37,7336.59
ORD-009010,2024-06-12,Mouse,Central,Frank Miller,45,174.65,7859.25,4917.76,2941.49
ORD-009011,2024-11-06,Webcam,West,Bob Smith,35,811.97,28418.95,11786.39,16632.56
ORD-009012,2024-06-10,USB Drive,South,Frank Miller,36,367.73,13238.28,6972.1,6266.18
ORD-009013,2024-06-25,Laptop,East,Alice Johnson,44,655.63,28847.72,20101.31,8746.41
ORD-009014,2024-11-30,USB Drive,North,Carol Davis,3,242.39,727.17,497.99,229.18
ORD-009015,2024-06-01,Keyboard,Central,Emma Brown,28,713.16,19968.48,8477.42,11491.06
ORD-009016,2024-10-21,Laptop,Central,David Wilson,45,667.56,30040.2,16684.22,13355.98
ORD-009017,2024-12-26,Webcam,West,Alice Johnson,35,526.47,18426.45,10240.98,8185.47
ORD-009018,2024-09-14,Headset,West,Frank Miller,5,771.21,3856.05,1606.86,2249.19
ORD-009019,2024-03-08,Headset,North,David Wilson,48,190.99,9167.52,5116.91,4050.61
ORD-009020,2024-03-07,HDMI Cable,East,Carol Davis,6,853.37,5120.22,3429.46,1690.76
ORD-009021,2024-12-03,USB Drive,Central,David Wilson,43,545.49,23456.07,16065.46,7390.61
ORD-009022,2024-01-28,HDMI Cable,West,Carol Davis,16,673.34,10773.44,6239.74,4533.7
ORD-009023,2024-03-16,Laptop,North,Bob Smith,27,211.56,5712.12,2342.18,3369.94
ORD-009024,2024-08-20,HDMI Cable,Central,Emma Brown,21,220.92,4639.32,2805.1,1834.22
ORD-009025,2024-09-21,Headset,Central,Emma Brown,9,701.77,6315.93,4018.88,2297.05
ORD-009026,2024-02-20,Monitor,Central,David Wilson,37,727.02,26899.74,17738.96,9160.78
ORD-009027,2024-12-30,Headset,South,Bob Smith,44,119.09,5239.96,2785.53,2454.43
ORD-009028,2024-12-29,Headset,Central,David Wilson,25,365,9125,4825.83,4299.17
ORD-009029,2024-04-13,Keyboard,Central,Emma Brown,31,496.13,15380.03,6835.48,8544.55
ORD-009030,2024-08-30,Keyboard,West,Carol Davis,17,586.67,9973.39,6264.86,3708.53
ORD-009031,2024-01-04,Headset,North,Emma Brown,38,856.2,32535.6,22148.07,10387.53
ORD-009032,2024-11-07,Headset,East,Frank Miller,9,367.47,3307.23,1539.01,1768.22
ORD-009033,2024-08-03,Keyboard,Central,David Wilson,39,413.11,16111.29,7589.52,8521.77
ORD-009034,2024-04-13,Headset,South,Carol Davis,3,618.69,1856.07,903.66,952.41
ORD-009035,2024-10-12,USB Drive,North,Emma Brown,45,363.7,16366.5,7870.8,8495.7
ORD-009036,2024-11-28,Laptop,South,Carol Davis,33,109.76,3622.08,2126.49,1495.59
ORD-009037,2024-04-09,Monitor,South,Emma Brown,42,177.48,7454.16,3093.31,4360.85
ORD-009038,2024-06-08,Laptop,West,David Wilson,33,73.39,2421.87,996.22,1425.65
ORD-009039,2024-12-05,Keyboard,South,Carol Davis,48,828.02,39744.96,25276.09,14468.87
ORD-009040,2024-04-11,Mouse,Central,David Wilson,4,160.05,640.2,379.28,260.92
ORD-009041,2024-11-09,Monitor,Central,Alice Johnson,8,123.99,991.92,546.53,445.39
ORD-009042,2024-12-05,Laptop,East,Alice Johnson,35,677.52,23713.2,12923.3,10789.9
ORD-009043,2024-12-23,HDMI Cable,West,Frank Miller,30,217.48,6524.4,4086.24,2438.16
ORD-009044,2024-12-06,HDMI Cable,North,Carol Davis,2,910.23,1820.46,1238.32,582.14
ORD-009045,2024-03-18,HDMI Cable,South,Frank Miller,20,257.41,5148.2,3378.36,1769.84
ORD-009046,2024-01-30,Headset,West,David Wilson,3,982.44,2947.32,1346.46,1600.86
ORD-009047,2024-01-14,Laptop,South,Carol Davis,11,582.64,6409.04,4226.85,2182.19
ORD-009048,2024-01-24,Keyboard,South,Frank Miller,26,205.45,5341.7,2462.17,2879.53
ORD-009049,2024-08-27,Mouse,South,Bob Smith,37,400,14800,9308.83,5491.17
ORD-009050,2024-11-02,HDMI Cable,South,Bob Smith,49,461.45,22611.05,13448.51,9162.54
ORD-009051,2024-03-25,HDMI Cable,North,Bob Smith,45,840.77,37834.65,19230.58,18604.07
ORD-009052,2024-11-07,Keyboard,South,Frank Miller,2,262.36,524.72,301.36,223.36
ORD-009053,2024-08-11,Keyboard,Central,Frank Miller,37,576.34,21324.58,12108.87,9215.71
ORD-009054,2024-09-13,Headset,Central,David Wilson,38,290.64,11044.32,5589.67,5454.65
ORD-009055,2024-04-05,Mouse,Central,David Wilson,36,303.39,10922.04,7102.02,3820.02
ORD-009056,2024-06-19,USB Drive,Central,Frank Miller,21,77.95,1636.95,923.7,713.25
ORD-009057,2024-08-27,Monitor,North,Bob Smith,6,288.41,1730.46,962.98,767.48
ORD-009058,2024-08-25,Laptop,North,David Wilson,12,725.85,8710.2,3560.9,5149.3
ORD-009059,2024-12-24,Webcam,West,Carol Davis,48,141.88,6810.24,2836.34,3973.9
ORD-009060,2024-02-07,HDMI Cable,West,Alice Johnson,40,161.68,6467.2,4211.9,2255.3
ORD-009061,2024-07-03,Keyboard,North,Bob Smith,19,156.8,2979.2,1397,1582.2
ORD-009062,2024-04-30,Laptop,Central,Alice Johnson,37,387.21,14326.77,9418.95,4907.82
ORD-009063,2024-03-21,Monitor,North,Alice Johnson,23,547.47,12591.81,5122.01,7469.8
ORD-009064,2024-03-12,Keyboard,East,Alice Johnson,22,771.3,16968.6,9534.2,7434.4
ORD-009065,2024-07-09,Monitor,Central,Alice Johnson,9,687.75,6189.75,3515.9,2673.85
ORD-009066,2024-02-14,Monitor,East,Alice Johnson,8,647.04,5176.32,3585.6,1590.72
ORD-009067,2024-12-10,Keyboard,South,David Wilson,23,678.48,15605.04,9773.42,5831.62
ORD-009068,2024-02-05,Keyboard,West,Alice Johnson,11,551.85,6070.35,2853.46,3216.89
ORD-009069,2024-04-24,Headset,Central,Alice Johnson,3,231.28,693.84,330.65,363.19
ORD-009070,2024-02-17,HDMI Cable,West,Frank Miller,20,667.53,13350.6,7438.75,5911.85
ORD-009071,2024-02-29,Webcam,Central,Bob Smith,37,380.16,14065.92,7069.8,6996.12
ORD-009072,2024-08-25,USB Drive,South,Emma Brown,14,846.87,11856.18,4998.68,6857.5
ORD-009073,2024-12-22,Keyboard,East,Carol Davis,23,891.06,20494.38,10584.21,9910.17
ORD-009074,2024-09-30,HDMI Cable,West,Bob Smith,22,60.35,1327.7,552.16,775.54
ORD-009075,2024-04-27,Keyboard,West,Carol Davis,16,487.08,7793.28,5413.85,2379.43
ORD-009076,2024-05-18,Keyboard,Central,Alice Johnson,35,77.36,2707.6,1250.77,1456.83
ORD-009077,2024-09-15,Laptop,Central,Carol Davis,42,741.68,31150.56,12988.57,18161.99
ORD-009078,2024-06-24,Mouse,South,Frank Miller,38,701.64,26662.32,16092.37,10569.95
ORD-009079,2024-12-09,Mouse,South,Carol Davis,43,768.44,33042.92,16022.04,17020.88
ORD-009080,2024-09-26,Laptop,East,Bob Smith,35,634.28,22199.8,15260.6,6939.2
ORD-009081,2024-03-21,USB Drive,Central,Carol Davis,19,986.17,18737.23,8395.42,10341.81
ORD-009082,2024-02-12,Mouse,East,Bob Smith,35,789.7,27639.5,15086,12553.5
ORD-009083,2024-02-16,Keyboard,Central,Alice Johnson,25,194.89,4872.25,3343.22,1529.03
ORD-009084,2024-06-12,Headset,South,David Wilson,19,462.3,8783.7,5369.84,3413.86
ORD-009085,2024-06-13,HDMI Cable,West,David Wilson,14,945.44,13236.16,5559.93,7676.23
ORD-009086,2024-06-27,Monitor,West,Bob Smith,42,85.07,3572.94,2051.26,1521.68
ORD-009087,2024-04-11,USB Drive,East,Alice Johnson,37,187.2,6926.4,4108.81,2817.59
ORD-009088,2024-05-06,Keyboard,Central,David Wilson,6,931.93,5591.58,2488,3103.58
ORD-009089,2024-10-25,Monitor,Central,Frank Miller,7,771.97,5403.79,2863.18,2540.61
ORD-009090,2024-04-13,HDMI Cable,North,Alice Johnson,35,370.04,12951.4,5501.55,7449.85
ORD-009091,2024-03-15,Headset,Central,Carol Davis,22,811.96,17863.12,9745.74,8117.38
ORD-009092,2024-06-27,USB Drive,West,David Wilson,6,146.82,880.92,393.23,487.69
ORD-009093,2024-07-14,Webcam,South,Frank Miller,29,247.63,7181.27,4798.46,2382.81
ORD-009094,2024-04-24,Mouse,Central,Emma Brown,26,576.07,14977.82,10346.32,4631.5
ORD-009095,2024-01-29,Mouse,North,Frank Miller,23,81.18,1867.14,1018.9,848.24
ORD-009096,2024-08-03,USB Drive,East,Emma Brown,41,234.85,9628.85,6121.74,3507.11
ORD-009097,2024-10-04,Keyboard,East,David Wilson,4,166.35,665.4,404.51,260.89
ORD-009098,2024-01-10,Keyboard,North,Carol Davis,25,569.22,14230.5,8928.42,5302.08
ORD-009099,2024-08-19,Headset,East,Bob Smith,47,181.29,8520.63,3558.19,4962.44
ORD-009100,2024-03-24,Headset,West,Bob Smith,31,581.92,18039.52,9871.94,8167.58
ORD-009101,2024-11-12,HDMI Cable,North,Bob Smith,38,950.76,36128.88,15874.01,20254.87
ORD-009102,2024-01-04,Headset,North,Bob Smith,49,761.58,37317.42,18217.23,19100.19
ORD-009103,2024-08-07,HDMI Cable,Central,David Wilson,12,425.78,5109.36,2420.16,2689.2
ORD-009104,2024-01-04,Monitor,North,Carol Davis,11,871.85,9590.35,4950.9,4639.45
ORD-009105,2024-08-13,Keyboard,West,Frank Miller,8,90.14,721.12,465.62,255.5
ORD-009106,2024-07-06,Laptop,West,Carol Davis,26,528.41,13738.66,7060.25,6678.41
ORD-009107,2024-12-02,HDMI Cable,South,Carol Davis,22,310.23,6825.06,4380.1,2444.96
ORD-009108,2024-04-30,Monitor,West,Emma Brown,25,724.21,18105.25,7975.48,10129.77
ORD-009109,2024-02-13,Laptop,Central,Frank Miller,24,549.94,13198.56,9151.25,4047.31
ORD-009110,2024-07-10,Laptop,Central,Alice Johnson,45,329.45,14825.25,6252.54,8572.71
ORD-009111,2024-11-15,Mouse,North,Bob Smith,10,620.58,6205.8,3859.03,2346.77
ORD-009112,2024-05-12,HDMI Cable,North,Carol Davis,23,732.11,16838.53,11296.47,5542.06
ORD-009113,2024-12-19,Headset,East,Carol Davis,34,661.53,22492.02,13016.12,9475.9
ORD-009114,2024-10-29,HDMI Cable,Central,David Wilson,10,796.67,7966.7,5350.45,2616.25
ORD-009115,2024-07-27,Monitor,North,Carol Davis,15,828.4,12426,7332,5094
ORD-009116,2024-06-03,Webcam,East,Bob Smith,43,149.46,6426.78,3093.06,3333.72
